District,District Name,Discipline School,Discipline School Name,Discipline Code,Discipline Description,White,Black or African American,Hispanic/Latino,Asian,Native Hawaiian or Other Pacific Islander,American Indian or Alaska Native,Two or More Races,Female,Male,Total
05,BREVARD,0091,COQUINA ELEMENTARY SCHOOL,O,Suspension Out-of-School,18,14,5,0,0,0,7,5,39,44
05,BREVARD,0101,MIMS ELEMENTARY SCHOOL,I,Suspension In-School,3,11,2,0,0,0,2,5,13,18
05,BREVARD,0101,MIMS ELEMENTARY SCHOOL,O,Suspension Out-of-School,24,21,5,1,0,1,5,11,46,57
05,BREVARD,0141,ANDREW JACKSON MIDDLE SCHOOL,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
05,BREVARD,0141,ANDREW JACKSON MIDDLE SCHOOL,I,Suspension In-School,27,43,14,1,0,0,8,34,59,93
05,BREVARD,0141,ANDREW JACKSON MIDDLE SCHOOL,O,Suspension Out-of-School,12,22,7,0,0,0,3,15,29,44
05,BREVARD,0141,ANDREW JACKSON MIDDLE SCHOOL,P,Placement in Alternative Educational Setting,7,3,5,0,0,0,0,3,12,15
05,BREVARD,0141,ANDREW JACKSON MIDDLE SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
05,BREVARD,0151,IMPERIAL ESTATES ELEMENTARY SCHOOL,I,Suspension In-School,15,17,3,0,0,0,3,9,29,38
05,BREVARD,0151,IMPERIAL ESTATES ELEMENTARY SCHOOL,O,Suspension Out-of-School,19,17,2,0,0,0,2,9,31,40
05,BREVARD,0151,IMPERIAL ESTATES ELEMENTARY SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
05,BREVARD,0151,IMPERIAL ESTATES ELEMENTARY SCHOOL,R,Physical Restraint,*,*,*,*,*,*,*,*,*,*
05,BREVARD,0151,IMPERIAL ESTATES ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
05,BREVARD,0161,ASTRONAUT HIGH SCHOOL,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
05,BREVARD,0161,ASTRONAUT HIGH SCHOOL,I,Suspension In-School,8,12,2,0,0,0,4,4,22,26
05,BREVARD,0161,ASTRONAUT HIGH SCHOOL,O,Suspension Out-of-School,52,57,6,0,0,1,11,47,80,127
05,BREVARD,0161,ASTRONAUT HIGH SCHOOL,P,Placement in Alternative Educational Setting,3,4,1,0,0,0,2,2,8,10
05,BREVARD,0181,PINEWOOD ELEMENTARY SCHOOL,I,Suspension In-School,15,0,0,0,0,0,0,4,11,15
05,BREVARD,0181,PINEWOOD ELEMENTARY SCHOOL,O,Suspension Out-of-School,13,3,0,0,0,0,0,2,14,16
05,BREVARD,0181,PINEWOOD ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
05,BREVARD,0191,CHALLENGER 7 ELEMENTARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
05,BREVARD,0191,CHALLENGER 7 ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
05,BREVARD,0191,CHALLENGER 7 ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
05,BREVARD,0201,ATLANTIS ELEMENTARY SCHOOL,I,Suspension In-School,8,0,1,0,0,0,1,2,8,10
05,BREVARD,0201,ATLANTIS ELEMENTARY SCHOOL,O,Suspension Out-of-School,7,3,0,0,0,0,4,2,12,14
05,BREVARD,0301,ENTERPRISE ELEMENTARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
05,BREVARD,0301,ENTERPRISE ELEMENTARY SCHOOL,O,Suspension Out-of-School,18,0,2,0,0,0,1,2,19,21
05,BREVARD,0301,ENTERPRISE ELEMENTARY SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
05,BREVARD,0302,SPACE COAST JUNIOR/SENIOR HIGH SCHOOL,O,Suspension Out-of-School,144,22,23,0,0,0,20,68,141,209
05,BREVARD,0302,SPACE COAST JUNIOR/SENIOR HIGH SCHOOL,P,Placement in Alternative Educational Setting,9,4,1,0,0,0,0,9,5,14
05,BREVARD,0302,SPACE COAST JUNIOR/SENIOR HIGH SCHOOL,R,Physical Restraint,*,*,*,*,*,*,*,*,*,*
05,BREVARD,0302,SPACE COAST JUNIOR/SENIOR HIGH SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
05,BREVARD,1011,ROCKLEDGE SENIOR HIGH SCHOOL,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
05,BREVARD,1011,ROCKLEDGE SENIOR HIGH SCHOOL,O,Suspension Out-of-School,49,85,11,0,0,0,16,63,98,161
05,BREVARD,1011,ROCKLEDGE SENIOR HIGH SCHOOL,P,Placement in Alternative Educational Setting,7,9,3,0,0,0,1,7,13,20
05,BREVARD,1011,ROCKLEDGE SENIOR HIGH SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
05,BREVARD,1017,NORTH/CENTRAL AREA ALTERNATIVE LEARNING CENTER,I,Suspension In-School,11,9,2,0,0,0,0,4,18,22
05,BREVARD,1017,NORTH/CENTRAL AREA ALTERNATIVE LEARNING CENTER,O,Suspension Out-of-School,16,25,4,0,0,0,5,12,38,50
05,BREVARD,1017,NORTH/CENTRAL AREA ALTERNATIVE LEARNING CENTER,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
05,BREVARD,1018,SOUTH AREA ALTERNATIVE LEARNING CENTER,I,Suspension In-School,23,18,6,0,0,0,7,16,38,54
05,BREVARD,1018,SOUTH AREA ALTERNATIVE LEARNING CENTER,O,Suspension Out-of-School,29,23,7,0,0,0,6,16,49,65
05,BREVARD,1018,SOUTH AREA ALTERNATIVE LEARNING CENTER,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
05,BREVARD,1029,RIVERDALE COUNTRY DAY SCHOOL,R,Physical Restraint,7,5,3,0,1,0,2,3,15,18
05,BREVARD,1029,RIVERDALE COUNTRY DAY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
05,BREVARD,1041,CAMBRIDGE ELEMENTARY MAGNET SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
05,BREVARD,1041,CAMBRIDGE ELEMENTARY MAGNET SCHOOL,O,Suspension Out-of-School,3,27,4,0,0,0,4,17,21,38
05,BREVARD,1051,ENDEAVOUR ELEMENTARY SCHOOL,I,Suspension In-School,16,88,14,0,0,0,9,36,91,127
05,BREVARD,1051,ENDEAVOUR ELEMENTARY SCHOOL,O,Suspension Out-of-School,18,96,12,0,0,0,13,36,103,139
05,BREVARD,1051,ENDEAVOUR ELEMENTARY SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
05,BREVARD,1051,ENDEAVOUR ELEMENTARY SCHOOL,S,Other SES IR Defined,0,19,1,0,0,0,1,12,9,21
05,BREVARD,1071,GOLFVIEW ELEMENTARY MAGNET SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
05,BREVARD,1073,PROJECT SEARCH,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
05,BREVARD,1081,RONALD MCNAIR MAGNET MIDDLE SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
05,BREVARD,1081,RONALD MCNAIR MAGNET MIDDLE SCHOOL,O,Suspension Out-of-School,4,46,7,0,0,0,2,24,35,59
05,BREVARD,1081,RONALD MCNAIR MAGNET MIDDLE SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
05,BREVARD,1091,FAIRGLEN ELEMENTARY SCHOOL,I,Suspension In-School,48,5,10,1,0,1,2,10,57,67
05,BREVARD,1091,FAIRGLEN ELEMENTARY SCHOOL,O,Suspension Out-of-School,24,3,2,0,0,0,0,3,26,29
05,BREVARD,1091,FAIRGLEN ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
05,BREVARD,1101,JOHN F. KENNEDY MIDDLE SCHOOL,I,Suspension In-School,21,19,4,0,0,0,3,13,34,47
05,BREVARD,1101,JOHN F. KENNEDY MIDDLE SCHOOL,O,Suspension Out-of-School,18,15,5,0,0,0,3,9,32,41
05,BREVARD,1101,JOHN F. KENNEDY MIDDLE SCHOOL,R,Physical Restraint,*,*,*,*,*,*,*,*,*,*
05,BREVARD,1101,JOHN F. KENNEDY MIDDLE SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
05,BREVARD,1121,COCOA HIGH SCHOOL,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
05,BREVARD,1121,COCOA HIGH SCHOOL,I,Suspension In-School,172,141,84,1,0,1,48,164,283,447
05,BREVARD,1121,COCOA HIGH SCHOOL,O,Suspension Out-of-School,86,97,44,0,0,1,29,87,170,257
05,BREVARD,1121,COCOA HIGH SCHOOL,P,Placement in Alternative Educational Setting,11,20,7,0,0,0,9,17,30,47
05,BREVARD,1121,COCOA HIGH SCHOOL,R,Physical Restraint,*,*,*,*,*,*,*,*,*,*
05,BREVARD,1121,COCOA HIGH SCHOOL,S,Other SES IR Defined,23,20,4,0,0,0,3,24,26,50
05,BREVARD,1131,SATURN ELEMENTARY SCHOOL,O,Suspension Out-of-School,10,19,0,0,0,0,8,5,32,37
05,BREVARD,1141,HANS CHRISTIAN ANDERSEN ELEMENTARY SCHOOL,I,Suspension In-School,18,11,2,0,0,0,7,11,27,38
05,BREVARD,1141,HANS CHRISTIAN ANDERSEN ELEMENTARY SCHOOL,O,Suspension Out-of-School,25,11,4,0,0,0,5,10,35,45
05,BREVARD,1151,RALPH M WILLIAMS JUNIOR ELEMENTARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
05,BREVARD,1151,RALPH M WILLIAMS JUNIOR ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
05,BREVARD,1151,RALPH M WILLIAMS JUNIOR ELEMENTARY SCHOOL,R,Physical Restraint,*,*,*,*,*,*,*,*,*,*
05,BREVARD,1151,RALPH M WILLIAMS JUNIOR ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
05,BREVARD,1161,MANATEE ELEMENTARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
05,BREVARD,1161,MANATEE ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
05,BREVARD,1161,MANATEE ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
05,BREVARD,1171,VIERA HIGH SCHOOL,O,Suspension Out-of-School,77,17,22,3,0,0,13,34,98,132
05,BREVARD,1171,VIERA HIGH SCHOOL,P,Placement in Alternative Educational Setting,14,4,6,0,0,0,1,1,24,25
05,BREVARD,1171,VIERA HIGH SCHOOL,S,Other SES IR Defined,20,3,4,1,0,1,5,6,28,34
05,BREVARD,2011,MELBOURNE SENIOR HIGH SCHOOL,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
05,BREVARD,2011,MELBOURNE SENIOR HIGH SCHOOL,I,Suspension In-School,231,43,48,4,0,0,22,111,237,348
05,BREVARD,2011,MELBOURNE SENIOR HIGH SCHOOL,O,Suspension Out-of-School,90,18,19,0,0,0,9,31,105,136
05,BREVARD,2011,MELBOURNE SENIOR HIGH SCHOOL,P,Placement in Alternative Educational Setting,9,2,0,0,0,0,1,5,7,12
05,BREVARD,2011,MELBOURNE SENIOR HIGH SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
05,BREVARD,2021,PALM BAY MAGNET SENIOR HIGH SCHOOL,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
05,BREVARD,2021,PALM BAY MAGNET SENIOR HIGH SCHOOL,I,Suspension In-School,12,30,14,0,0,0,4,28,32,60
05,BREVARD,2021,PALM BAY MAGNET SENIOR HIGH SCHOOL,O,Suspension Out-of-School,132,189,89,0,0,1,40,208,243,451
05,BREVARD,2021,PALM BAY MAGNET SENIOR HIGH SCHOOL,P,Placement in Alternative Educational Setting,4,7,1,0,0,0,2,3,11,14
05,BREVARD,2021,PALM BAY MAGNET SENIOR HIGH SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
05,BREVARD,2031,MEADOWLANE INTERMEDIATE ELEMENTARY SCHOOL,I,Suspension In-School,27,21,9,1,0,0,7,9,56,65
05,BREVARD,2031,MEADOWLANE INTERMEDIATE ELEMENTARY SCHOOL,M,Mechanical Restraint,*,*,*,*,*,*,*,*,*,*
05,BREVARD,2031,MEADOWLANE INTERMEDIATE ELEMENTARY SCHOOL,O,Suspension Out-of-School,8,6,2,0,0,0,2,3,15,18
05,BREVARD,2031,MEADOWLANE INTERMEDIATE ELEMENTARY SCHOOL,R,Physical Restraint,*,*,*,*,*,*,*,*,*,*
05,BREVARD,2031,MEADOWLANE INTERMEDIATE ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
05,BREVARD,2041,MEADOWLANE PRIMARY ELEMENTARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
05,BREVARD,2041,MEADOWLANE PRIMARY ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
05,BREVARD,2042,W. MELBOURNE ELEMENTARY SCHOOL FOR SCIENCE,I,Suspension In-School,18,1,2,2,0,0,0,3,20,23
05,BREVARD,2042,W. MELBOURNE ELEMENTARY SCHOOL FOR SCIENCE,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
05,BREVARD,2042,W. MELBOURNE ELEMENTARY SCHOOL FOR SCIENCE,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
05,BREVARD,2051,UNIVERSITY PARK ELEMENTARY SCHOOL,H,Suspension Extended Pending Hearing,*,*,*,*,*,*,*,*,*,*
05,BREVARD,2051,UNIVERSITY PARK ELEMENTARY SCHOOL,I,Suspension In-School,9,21,3,0,0,0,2,8,27,35
05,BREVARD,2051,UNIVERSITY PARK ELEMENTARY SCHOOL,O,Suspension Out-of-School,9,29,2,0,0,0,3,13,30,43
05,BREVARD,2051,UNIVERSITY PARK ELEMENTARY SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
05,BREVARD,2051,UNIVERSITY PARK ELEMENTARY SCHOOL,R,Physical Restraint,*,*,*,*,*,*,*,*,*,*
05,BREVARD,2051,UNIVERSITY PARK ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
05,BREVARD,2061,PORT MALABAR ELEMENTARY SCHOOL,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
05,BREVARD,2061,PORT MALABAR ELEMENTARY SCHOOL,I,Suspension In-School,10,9,4,0,0,0,4,11,16,27
05,BREVARD,2061,PORT MALABAR ELEMENTARY SCHOOL,O,Suspension Out-of-School,22,15,4,0,0,0,4,15,30,45
05,BREVARD,2061,PORT MALABAR ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
05,BREVARD,2071,STONE MAGNET MIDDLE SCHOOL,F,Expelled With Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
05,BREVARD,2071,STONE MAGNET MIDDLE SCHOOL,I,Suspension In-School,95,117,44,3,0,1,17,101,176,277
05,BREVARD,2071,STONE MAGNET MIDDLE SCHOOL,O,Suspension Out-of-School,65,79,29,1,0,0,11,60,125,185
05,BREVARD,2071,STONE MAGNET MIDDLE SCHOOL,P,Placement in Alternative Educational Setting,6,7,3,0,0,0,1,4,13,17
05,BREVARD,2071,STONE MAGNET MIDDLE SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
05,BREVARD,2081,PALM BAY ELEMENTARY SCHOOL,I,Suspension In-School,31,51,18,0,0,0,12,22,90,112
05,BREVARD,2081,PALM BAY ELEMENTARY SCHOOL,O,Suspension Out-of-School,20,39,13,0,0,0,7,14,65,79
05,BREVARD,2081,PALM BAY ELEMENTARY SCHOOL,R,Physical Restraint,*,*,*,*,*,*,*,*,*,*
05,BREVARD,2081,PALM BAY ELEMENTARY SCHOOL,S,Other SES IR Defined,4,6,0,0,0,0,4,5,9,14
05,BREVARD,2111,LOCKMAR ELEMENTARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
05,BREVARD,2111,LOCKMAR ELEMENTARY SCHOOL,O,Suspension Out-of-School,4,1,4,1,0,0,0,2,8,10
05,BREVARD,2111,LOCKMAR ELEMENTARY SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
05,BREVARD,2111,LOCKMAR ELEMENTARY SCHOOL,S,Other SES IR Defined,10,4,5,1,0,0,0,5,15,20
05,BREVARD,2121,"JOHN F. TURNER, SENIOR ELEMENTARY  SCHOOL",I,Suspension In-School,18,13,4,1,0,0,1,7,30,37
05,BREVARD,2121,"JOHN F. TURNER, SENIOR ELEMENTARY  SCHOOL",O,Suspension Out-of-School,17,9,5,0,0,0,3,6,28,34
05,BREVARD,2121,"JOHN F. TURNER, SENIOR ELEMENTARY  SCHOOL",S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
05,BREVARD,2122,SOUTHWEST MIDDLE SCHOOL,I,Suspension In-School,88,76,48,2,0,0,11,67,158,225
05,BREVARD,2122,SOUTHWEST MIDDLE SCHOOL,O,Suspension Out-of-School,85,69,46,0,0,0,6,70,136,206
05,BREVARD,2122,SOUTHWEST MIDDLE SCHOOL,P,Placement in Alternative Educational Setting,6,6,0,0,0,0,1,8,5,13
05,BREVARD,2122,SOUTHWEST MIDDLE SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
05,BREVARD,2131,COLUMBIA ELEMENTARY SCHOOL,I,Suspension In-School,14,16,5,1,0,0,3,10,29,39
05,BREVARD,2131,COLUMBIA ELEMENTARY SCHOOL,O,Suspension Out-of-School,10,10,6,1,0,0,2,5,24,29
05,BREVARD,2131,COLUMBIA ELEMENTARY SCHOOL,R,Physical Restraint,*,*,*,*,*,*,*,*,*,*
05,BREVARD,2131,COLUMBIA ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
05,BREVARD,2151,DISCOVERY ELEMENTARY SCHOOL,I,Suspension In-School,24,9,3,0,0,0,5,6,35,41
05,BREVARD,2151,DISCOVERY ELEMENTARY SCHOOL,O,Suspension Out-of-School,18,15,5,1,0,0,6,7,38,45
05,BREVARD,2151,DISCOVERY ELEMENTARY SCHOOL,R,Physical Restraint,*,*,*,*,*,*,*,*,*,*
05,BREVARD,2151,DISCOVERY ELEMENTARY SCHOOL,S,Other SES IR Defined,11,14,0,0,0,0,4,10,19,29
05,BREVARD,2161,CHRISTA MCAULIFFE ELEMENTARY SCHOOL,I,Suspension In-School,3,4,4,0,0,0,1,4,8,12
05,BREVARD,2161,CHRISTA MCAULIFFE ELEMENTARY SCHOOL,O,Suspension Out-of-School,7,4,4,0,0,0,2,5,12,17
05,BREVARD,2161,CHRISTA MCAULIFFE ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
05,BREVARD,2171,RIVIERA ELEMENTARY SCHOOL,I,Suspension In-School,8,8,7,0,0,0,1,10,14,24
05,BREVARD,2171,RIVIERA ELEMENTARY SCHOOL,O,Suspension Out-of-School,9,9,5,0,0,0,3,9,17,26
05,BREVARD,2171,RIVIERA ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
05,BREVARD,2191,JUPITER ELEMENTARY SCHOOL,I,Suspension In-School,36,31,7,0,0,0,5,15,64,79
05,BREVARD,2191,JUPITER ELEMENTARY SCHOOL,O,Suspension Out-of-School,18,22,4,1,0,0,2,8,39,47
05,BREVARD,2191,JUPITER ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
05,BREVARD,2211,BAYSIDE HIGH SCHOOL,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
05,BREVARD,2211,BAYSIDE HIGH SCHOOL,I,Suspension In-School,50,37,25,0,0,0,10,30,92,122
05,BREVARD,2211,BAYSIDE HIGH SCHOOL,O,Suspension Out-of-School,55,37,20,0,0,0,12,35,89,124
05,BREVARD,2211,BAYSIDE HIGH SCHOOL,P,Placement in Alternative Educational Setting,10,9,1,0,0,0,0,4,16,20
05,BREVARD,2211,BAYSIDE HIGH SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
05,BREVARD,2212,WESTSIDE ELEMENTARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
05,BREVARD,2212,WESTSIDE ELEMENTARY SCHOOL,O,Suspension Out-of-School,10,9,5,0,0,0,1,6,19,25
05,BREVARD,2221,SUNRISE ELEMENTARY SCHOOL,O,Suspension Out-of-School,10,4,5,0,0,0,3,6,16,22
05,BREVARD,2311,HERITAGE HIGH SCHOOL,I,Suspension In-School,62,97,38,0,1,0,18,84,132,216
05,BREVARD,2311,HERITAGE HIGH SCHOOL,O,Suspension Out-of-School,112,141,62,2,0,0,38,136,219,355
05,BREVARD,2311,HERITAGE HIGH SCHOOL,P,Placement in Alternative Educational Setting,7,3,2,0,0,0,2,2,12,14
05,BREVARD,2311,HERITAGE HIGH SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
05,BREVARD,3011,EAU GALLIE HIGH SCHOOL,O,Suspension Out-of-School,99,27,31,0,0,1,17,52,123,175
05,BREVARD,3011,EAU GALLIE HIGH SCHOOL,P,Placement in Alternative Educational Setting,4,2,3,0,0,0,1,2,8,10
05,BREVARD,3011,EAU GALLIE HIGH SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
05,BREVARD,3021,CENTRAL MIDDLE SCHOOL,I,Suspension In-School,54,21,20,1,0,0,13,47,62,109
05,BREVARD,3021,CENTRAL MIDDLE SCHOOL,O,Suspension Out-of-School,63,33,31,1,0,0,17,56,89,145
05,BREVARD,3021,CENTRAL MIDDLE SCHOOL,P,Placement in Alternative Educational Setting,5,2,5,0,0,0,2,5,9,14
05,BREVARD,3021,CENTRAL MIDDLE SCHOOL,S,Other SES IR Defined,13,10,2,0,0,0,1,15,11,26
05,BREVARD,3031,LYNDON B. JOHNSON MIDDLE SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
05,BREVARD,3031,LYNDON B. JOHNSON MIDDLE SCHOOL,O,Suspension Out-of-School,82,30,18,2,1,0,14,48,99,147
05,BREVARD,3031,LYNDON B. JOHNSON MIDDLE SCHOOL,P,Placement in Alternative Educational Setting,9,0,1,0,0,0,1,6,5,11
05,BREVARD,3031,LYNDON B. JOHNSON MIDDLE SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
05,BREVARD,3041,SHERWOOD ELEMENTARY SCHOOL,I,Suspension In-School,14,3,0,0,0,0,1,8,10,18
05,BREVARD,3041,SHERWOOD ELEMENTARY SCHOOL,O,Suspension Out-of-School,13,4,1,0,0,0,3,7,14,21
05,BREVARD,3041,SHERWOOD ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
05,BREVARD,3061,HARBOR CITY ELEMENTARY SCHOOL,I,Suspension In-School,18,8,4,0,0,0,2,5,27,32
05,BREVARD,3061,HARBOR CITY ELEMENTARY SCHOOL,O,Suspension Out-of-School,21,8,2,0,0,0,1,6,26,32
05,BREVARD,3061,HARBOR CITY ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
05,BREVARD,3071,SABAL ELEMENTARY SCHOOL,I,Suspension In-School,20,3,7,0,0,0,7,4,33,37
05,BREVARD,3071,SABAL ELEMENTARY SCHOOL,O,Suspension Out-of-School,26,3,5,0,0,0,5,2,37,39
05,BREVARD,3071,SABAL ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
05,BREVARD,3091,CROTON ELEMENTARY SCHOOL,I,Suspension In-School,9,8,3,1,0,0,3,3,21,24
05,BREVARD,3091,CROTON ELEMENTARY SCHOOL,O,Suspension Out-of-School,11,9,7,0,0,1,3,6,25,31
05,BREVARD,3091,CROTON ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
05,BREVARD,3101,ROY ALLEN ELEMENTARY SCHOOL,I,Suspension In-School,9,0,4,0,0,0,1,3,11,14
05,BREVARD,3101,ROY ALLEN ELEMENTARY SCHOOL,O,Suspension Out-of-School,13,3,5,0,0,0,3,4,20,24
05,BREVARD,3101,ROY ALLEN ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
05,BREVARD,3121,SUNTREE ELEMENTARY SCHOOL,I,Suspension In-School,11,0,0,0,0,0,0,2,9,11
05,BREVARD,3121,SUNTREE ELEMENTARY SCHOOL,O,Suspension Out-of-School,13,0,0,0,0,0,0,1,12,13
05,BREVARD,3121,SUNTREE ELEMENTARY SCHOOL,R,Physical Restraint,*,*,*,*,*,*,*,*,*,*
05,BREVARD,3121,SUNTREE ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
05,BREVARD,3131,LONGLEAF ELEMENTARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
05,BREVARD,3131,LONGLEAF ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
05,BREVARD,3131,LONGLEAF ELEMENTARY SCHOOL,R,Physical Restraint,*,*,*,*,*,*,*,*,*,*
05,BREVARD,3131,LONGLEAF ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
05,BREVARD,3141,WESTSHORE JUNIOR/SENIOR HIGH SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
05,BREVARD,3141,WESTSHORE JUNIOR/SENIOR HIGH SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
05,BREVARD,3151,QUEST ELEMENTARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
05,BREVARD,3151,QUEST ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
05,BREVARD,3151,QUEST ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
05,BREVARD,4011,MERRITT ISLAND HIGH SCHOOL,I,Suspension In-School,99,19,13,0,0,0,13,35,109,144
05,BREVARD,4011,MERRITT ISLAND HIGH SCHOOL,O,Suspension Out-of-School,63,6,12,2,0,0,7,19,71,90
05,BREVARD,4011,MERRITT ISLAND HIGH SCHOOL,P,Placement in Alternative Educational Setting,9,0,2,0,0,0,0,4,7,11
05,BREVARD,4021,EDGEWOOD JR/SR HIGH SCHOOL,O,Suspension Out-of-School,16,0,2,0,0,0,2,4,16,20
05,BREVARD,4021,EDGEWOOD JR/SR HIGH SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
05,BREVARD,4021,EDGEWOOD JR/SR HIGH SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
05,BREVARD,4031,MILA ELEMENTARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
05,BREVARD,4031,MILA ELEMENTARY SCHOOL,O,Suspension Out-of-School,8,5,1,0,0,0,5,3,16,19
